Sentence,Tags
"@realDonaldTrump So someone doesn't accept your lies. Suck it up, Bone Spurs, the office of president isn't about you; it's about the integrity, ethics, responsibity, and humanity of the USA.  #WorstPresidentEver  #NoOneIsAboveTheLaw   #TreasonWeasel   #gopcompicit  #TrumpCrimeFamily   #TrumpIsATraitor","[{""key"": ""@"", ""value"": ""en"", ""index"": 0}, {""key"": ""realDonaldTrump"", ""value"": ""en"", ""index"": 1}, {""key"": ""So"", ""value"": ""en"", ""index"": 2}, {""key"": ""someone"", ""value"": ""en"", ""index"": 3}, {""key"": ""doesn"", ""value"": ""en"", ""index"": 4}, {""key"": ""'"", ""value"": ""en"", ""index"": 5}, {""key"": ""t"", ""value"": ""en"", ""index"": 6}, {""key"": ""accept"", ""value"": ""en"", ""index"": 7}, {""key"": ""your"", ""value"": ""en"", ""index"": 8}, {""key"": ""lies"", ""value"": ""en"", ""index"": 9}, {""key"": ""."", ""value"": ""en"", ""index"": 10}, {""key"": ""Suck"", ""value"": ""en"", ""index"": 11}, {""key"": ""it"", ""value"": ""en"", ""index"": 12}, {""key"": ""up"", ""value"": ""en"", ""index"": 13}, {""key"": "","", ""value"": ""en"", ""index"": 14}, {""key"": ""Bone"", ""value"": ""en"", ""index"": 15}, {""key"": ""Spurs"", ""value"": ""en"", ""index"": 16}, {""key"": "","", ""value"": ""en"", ""index"": 17}, {""key"": ""the"", ""value"": ""en"", ""index"": 18}, {""key"": ""office"", ""value"": ""en"", ""index"": 19}, {""key"": ""of"", ""value"": ""en"", ""index"": 20}, {""key"": ""president"", ""value"": ""en"", ""index"": 21}, {""key"": ""isn"", ""value"": ""en"", ""index"": 22}, {""key"": ""'"", ""value"": ""en"", ""index"": 23}, {""key"": ""t"", ""value"": ""en"", ""index"": 24}, {""key"": ""about"", ""value"": ""en"", ""index"": 25}, {""key"": ""you"", ""value"": ""en"", ""index"": 26}, {""key"": "";"", ""value"": ""en"", ""index"": 27}, {""key"": ""it"", ""value"": ""en"", ""index"": 28}, {""key"": ""'"", ""value"": ""en"", ""index"": 29}, {""key"": ""s"", ""value"": ""en"", ""index"": 30}, {""key"": ""about"", ""value"": ""en"", ""index"": 31}, {""key"": ""the"", ""value"": ""en"", ""index"": 32}, {""key"": ""integrity"", ""value"": ""en"", ""index"": 33}, {""key"": "","", ""value"": ""en"", ""index"": 34}, {""key"": ""ethics"", ""value"": ""en"", ""index"": 35}, {""key"": "","", ""value"": ""en"", ""index"": 36}, {""key"": ""responsibity"", ""value"": ""en"", ""index"": 37}, {""key"": "","", ""value"": ""en"", ""index"": 38}, {""key"": ""and"", ""value"": ""en"", ""index"": 39}, {""key"": ""humanity"", ""value"": ""en"", ""index"": 40}, {""key"": ""of"", ""value"": ""en"", ""index"": 41}, {""key"": ""the"", ""value"": ""en"", ""index"": 42}, {""key"": ""USA"", ""value"": ""en"", ""index"": 43}, {""key"": ""."", ""value"": ""en"", ""index"": 44}, {""key"": ""#"", ""value"": ""en"", ""index"": 45}, {""key"": ""WorstPresidentEver"", ""value"": ""en"", ""index"": 46}, {""key"": ""#"", ""value"": ""en"", ""index"": 47}, {""key"": ""NoOneIsAboveTheLaw"", ""value"": ""en"", ""index"": 48}, {""key"": ""#"", ""value"": ""en"", ""index"": 49}, {""key"": ""TreasonWeasel"", ""value"": ""en"", ""index"": 50}, {""key"": ""#"", ""value"": ""en"", ""index"": 51}, {""key"": ""gopcompicit"", ""value"": ""en"", ""index"": 52}, {""key"": ""#"", ""value"": ""en"", ""index"": 53}, {""key"": ""TrumpCrimeFamily"", ""value"": ""en"", ""index"": 54}, {""key"": ""#"", ""value"": ""en"", ""index"": 55}, {""key"": ""TrumpIsATraitor"", ""value"": ""en"", ""index"": 56}]"
"73 years ago today the worst president the USA has ever had was born. So in celebration, today and going forward. We no longer take 'dump'. Its now 'I need to take a Trump' 💩💩💩  #fucktrump","[{""key"": ""73"", ""value"": ""en"", ""index"": 0}, {""key"": ""years"", ""value"": ""en"", ""index"": 1}, {""key"": ""ago"", ""value"": ""en"", ""index"": 2}, {""key"": ""today"", ""value"": ""en"", ""index"": 3}, {""key"": ""the"", ""value"": ""en"", ""index"": 4}, {""key"": ""worst"", ""value"": ""en"", ""index"": 5}, {""key"": ""president"", ""value"": ""en"", ""index"": 6}, {""key"": ""the"", ""value"": ""en"", ""index"": 7}, {""key"": ""USA"", ""value"": ""en"", ""index"": 8}, {""key"": ""has"", ""value"": ""en"", ""index"": 9}, {""key"": ""ever"", ""value"": ""en"", ""index"": 10}, {""key"": ""had"", ""value"": ""en"", ""index"": 11}, {""key"": ""was"", ""value"": ""en"", ""index"": 12}, {""key"": ""born"", ""value"": ""en"", ""index"": 13}, {""key"": ""."", ""value"": ""en"", ""index"": 14}, {""key"": ""So"", ""value"": ""en"", ""index"": 15}, {""key"": ""in"", ""value"": ""en"", ""index"": 16}, {""key"": ""celebration"", ""value"": ""en"", ""index"": 17}, {""key"": "","", ""value"": ""en"", ""index"": 18}, {""key"": ""today"", ""value"": ""en"", ""index"": 19}, {""key"": ""and"", ""value"": ""en"", ""index"": 20}, {""key"": ""going"", ""value"": ""en"", ""index"": 21}, {""key"": ""forward"", ""value"": ""en"", ""index"": 22}, {""key"": ""."", ""value"": ""en"", ""index"": 23}, {""key"": ""We"", ""value"": ""en"", ""index"": 24}, {""key"": ""no"", ""value"": ""en"", ""index"": 25}, {""key"": ""longer"", ""value"": ""en"", ""index"": 26}, {""key"": ""take"", ""value"": ""en"", ""index"": 27}, {""key"": ""'"", ""value"": ""en"", ""index"": 28}, {""key"": ""dump"", ""value"": ""en"", ""index"": 29}, {""key"": ""'"", ""value"": ""en"", ""index"": 30}, {""key"": ""."", ""value"": ""en"", ""index"": 31}, {""key"": ""Its"", ""value"": ""en"", ""index"": 32}, {""key"": ""now"", ""value"": ""en"", ""index"": 33}, {""key"": ""'"", ""value"": ""en"", ""index"": 34}, {""key"": ""I"", ""value"": ""en"", ""index"": 35}, {""key"": ""need"", ""value"": ""en"", ""index"": 36}, {""key"": ""to"", ""value"": ""en"", ""index"": 37}, {""key"": ""take"", ""value"": ""en"", ""index"": 38}, {""key"": ""a"", ""value"": ""en"", ""index"": 39}, {""key"": ""Trump"", ""value"": ""en"", ""index"": 40}, {""key"": ""'"", ""value"": ""en"", ""index"": 41}, {""key"": ""\ud83d\udca9\ud83d\udca9\ud83d\udca9"", ""value"": ""en"", ""index"": 42}, {""key"": ""#"", ""value"": ""en"", ""index"": 43}, {""key"": ""fucktrump"", ""value"": ""en"", ""index"": 44}]"
Opression will never be the answer  Pharmacists and doctors spirit  lasts for ever   @moatazmatar   #DoctorsUnderOppression   #DoctorsFightBack  #DoctorsProtest   #DoctorsUnderOppression https://t.co/d7oDE2MrHl,"[{""key"": ""Opression"", ""value"": ""en"", ""index"": 0}, {""key"": ""will"", ""value"": ""en"", ""index"": 1}, {""key"": ""never"", ""value"": ""en"", ""index"": 2}, {""key"": ""be"", ""value"": ""en"", ""index"": 3}, {""key"": ""the"", ""value"": ""en"", ""index"": 4}, {""key"": ""answer"", ""value"": ""en"", ""index"": 5}, {""key"": ""Pharmacists"", ""value"": ""en"", ""index"": 6}, {""key"": ""and"", ""value"": ""en"", ""index"": 7}, {""key"": ""doctors"", ""value"": ""en"", ""index"": 8}, {""key"": ""spirit"", ""value"": ""en"", ""index"": 9}, {""key"": ""lasts"", ""value"": ""en"", ""index"": 10}, {""key"": ""for"", ""value"": ""en"", ""index"": 11}, {""key"": ""ever"", ""value"": ""en"", ""index"": 12}, {""key"": ""@"", ""value"": ""en"", ""index"": 13}, {""key"": ""moatazmatar"", ""value"": ""en"", ""index"": 14}, {""key"": ""#"", ""value"": ""en"", ""index"": 15}, {""key"": ""DoctorsUnderOppression"", ""value"": ""en"", ""index"": 16}, {""key"": ""#"", ""value"": ""en"", ""index"": 17}, {""key"": ""DoctorsFightBack"", ""value"": ""en"", ""index"": 18}, {""key"": ""#"", ""value"": ""en"", ""index"": 19}, {""key"": ""DoctorsProtest"", ""value"": ""en"", ""index"": 20}, {""key"": ""#"", ""value"": ""en"", ""index"": 21}, {""key"": ""DoctorsUnderOppression"", ""value"": ""en"", ""index"": 22}, {""key"": ""https"", ""value"": ""en"", ""index"": 23}, {""key"": ""://t.co/d7oDE2MrHl"", ""value"": ""en"", ""index"": 24}]"
@cabodude @PalmerReport Quack Quack Quack  Blablabla  Boohoohoo     #fucktRump   #VeteransAgainstTrump,"[{""key"": ""@"", ""value"": ""en"", ""index"": 0}, {""key"": ""cabodude"", ""value"": ""en"", ""index"": 1}, {""key"": ""@"", ""value"": ""en"", ""index"": 2}, {""key"": ""PalmerReport"", ""value"": ""en"", ""index"": 3}, {""key"": ""Quack"", ""value"": ""en"", ""index"": 4}, {""key"": ""Quack"", ""value"": ""en"", ""index"": 5}, {""key"": ""Quack"", ""value"": ""en"", ""index"": 6}, {""key"": ""Blablabla"", ""value"": ""en"", ""index"": 7}, {""key"": ""Boohoohoo"", ""value"": ""en"", ""index"": 8}, {""key"": ""#"", ""value"": ""en"", ""index"": 9}, {""key"": ""fucktRump"", ""value"": ""en"", ""index"": 10}, {""key"": ""#"", ""value"": ""en"", ""index"": 11}, {""key"": ""VeteransAgainstTrump"", ""value"": ""en"", ""index"": 12}]"
"@superfooty @Robbo_heraldsun He's appalled at the reaction of the people to his measures, not the measures themselves.  #dickhead","[{""key"": ""@"", ""value"": ""en"", ""index"": 0}, {""key"": ""superfooty"", ""value"": ""en"", ""index"": 1}, {""key"": ""@"", ""value"": ""en"", ""index"": 2}, {""key"": ""Robbo_heraldsun"", ""value"": ""en"", ""index"": 3}, {""key"": ""He"", ""value"": ""en"", ""index"": 4}, {""key"": ""'"", ""value"": ""en"", ""index"": 5}, {""key"": ""s"", ""value"": ""en"", ""index"": 6}, {""key"": ""appalled"", ""value"": ""en"", ""index"": 7}, {""key"": ""at"", ""value"": ""en"", ""index"": 8}, {""key"": ""the"", ""value"": ""en"", ""index"": 9}, {""key"": ""reaction"", ""value"": ""en"", ""index"": 10}, {""key"": ""of"", ""value"": ""en"", ""index"": 11}, {""key"": ""the"", ""value"": ""en"", ""index"": 12}, {""key"": ""people"", ""value"": ""en"", ""index"": 13}, {""key"": ""to"", ""value"": ""en"", ""index"": 14}, {""key"": ""his"", ""value"": ""en"", ""index"": 15}, {""key"": ""measures"", ""value"": ""en"", ""index"": 16}, {""key"": "","", ""value"": ""en"", ""index"": 17}, {""key"": ""not"", ""value"": ""en"", ""index"": 18}, {""key"": ""the"", ""value"": ""en"", ""index"": 19}, {""key"": ""measures"", ""value"": ""en"", ""index"": 20}, {""key"": ""themselves"", ""value"": ""en"", ""index"": 21}, {""key"": ""."", ""value"": ""en"", ""index"": 22}, {""key"": ""#"", ""value"": ""en"", ""index"": 23}, {""key"": ""dickhead"", ""value"": ""en"", ""index"": 24}]"
Icc and england cricket destroying big world cricket. England doesn't Deserve host the world cup. #ShameOnICC https://t.co/S1AnsdIFIu,"[{""key"": ""Icc"", ""value"": ""en"", ""index"": 0}, {""key"": ""and"", ""value"": ""en"", ""index"": 1}, {""key"": ""england"", ""value"": ""en"", ""index"": 2}, {""key"": ""cricket"", ""value"": ""en"", ""index"": 3}, {""key"": ""destroying"", ""value"": ""en"", ""index"": 4}, {""key"": ""big"", ""value"": ""en"", ""index"": 5}, {""key"": ""world"", ""value"": ""en"", ""index"": 6}, {""key"": ""cricket"", ""value"": ""en"", ""index"": 7}, {""key"": ""."", ""value"": ""en"", ""index"": 8}, {""key"": ""England"", ""value"": ""en"", ""index"": 9}, {""key"": ""doesn"", ""value"": ""en"", ""index"": 10}, {""key"": ""'"", ""value"": ""en"", ""index"": 11}, {""key"": ""t"", ""value"": ""en"", ""index"": 12}, {""key"": ""Deserve"", ""value"": ""en"", ""index"": 13}, {""key"": ""host"", ""value"": ""en"", ""index"": 14}, {""key"": ""the"", ""value"": ""en"", ""index"": 15}, {""key"": ""world"", ""value"": ""en"", ""index"": 16}, {""key"": ""cup"", ""value"": ""en"", ""index"": 17}, {""key"": ""."", ""value"": ""en"", ""index"": 18}, {""key"": ""#"", ""value"": ""en"", ""index"": 19}, {""key"": ""ShameOnICC"", ""value"": ""en"", ""index"": 20}, {""key"": ""https"", ""value"": ""en"", ""index"": 21}, {""key"": ""://t.co/S1AnsdIFIu"", ""value"": ""en"", ""index"": 22}]"
"Dear doctors,  The respect you get is  NOTHING in front of the hardwork and sacrifices you put in to get that degree.     STOP POLITICIZING THIS PROFESSION . IT HAS NOTHING TO DO WITH POLITICS ,IT'S HUMANITY  Act like humans🙏  #DoctorsFightBack  #IstandwithNRS   #DoctorsUnderOppression","[{""key"": ""Dear"", ""value"": ""en"", ""index"": 0}, {""key"": ""doctors"", ""value"": ""en"", ""index"": 1}, {""key"": "","", ""value"": ""en"", ""index"": 2}, {""key"": ""The"", ""value"": ""en"", ""index"": 3}, {""key"": ""respect"", ""value"": ""en"", ""index"": 4}, {""key"": ""you"", ""value"": ""en"", ""index"": 5}, {""key"": ""get"", ""value"": ""en"", ""index"": 6}, {""key"": ""is"", ""value"": ""en"", ""index"": 7}, {""key"": ""NOTHING"", ""value"": ""en"", ""index"": 8}, {""key"": ""in"", ""value"": ""en"", ""index"": 9}, {""key"": ""front"", ""value"": ""en"", ""index"": 10}, {""key"": ""of"", ""value"": ""en"", ""index"": 11}, {""key"": ""the"", ""value"": ""en"", ""index"": 12}, {""key"": ""hardwork"", ""value"": ""en"", ""index"": 13}, {""key"": ""and"", ""value"": ""en"", ""index"": 14}, {""key"": ""sacrifices"", ""value"": ""en"", ""index"": 15}, {""key"": ""you"", ""value"": ""en"", ""index"": 16}, {""key"": ""put"", ""value"": ""en"", ""index"": 17}, {""key"": ""in"", ""value"": ""en"", ""index"": 18}, {""key"": ""to"", ""value"": ""en"", ""index"": 19}, {""key"": ""get"", ""value"": ""en"", ""index"": 20}, {""key"": ""that"", ""value"": ""en"", ""index"": 21}, {""key"": ""degree"", ""value"": ""en"", ""index"": 22}, {""key"": ""."", ""value"": ""en"", ""index"": 23}, {""key"": ""STOP"", ""value"": ""en"", ""index"": 24}, {""key"": ""POLITICIZING"", ""value"": ""en"", ""index"": 25}, {""key"": ""THIS"", ""value"": ""en"", ""index"": 26}, {""key"": ""PROFESSION"", ""value"": ""en"", ""index"": 27}, {""key"": ""."", ""value"": ""en"", ""index"": 28}, {""key"": ""IT"", ""value"": ""en"", ""index"": 29}, {""key"": ""HAS"", ""value"": ""en"", ""index"": 30}, {""key"": ""NOTHING"", ""value"": ""en"", ""index"": 31}, {""key"": ""TO"", ""value"": ""en"", ""index"": 32}, {""key"": ""DO"", ""value"": ""en"", ""index"": 33}, {""key"": ""WITH"", ""value"": ""en"", ""index"": 34}, {""key"": ""POLITICS"", ""value"": ""en"", ""index"": 35}, {""key"": "","", ""value"": ""en"", ""index"": 36}, {""key"": ""IT"", ""value"": ""en"", ""index"": 37}, {""key"": ""'"", ""value"": ""en"", ""index"": 38}, {""key"": ""S"", ""value"": ""en"", ""index"": 39}, {""key"": ""HUMANITY"", ""value"": ""en"", ""index"": 40}, {""key"": ""Act"", ""value"": ""en"", ""index"": 41}, {""key"": ""like"", ""value"": ""en"", ""index"": 42}, {""key"": ""humans"", ""value"": ""en"", ""index"": 43}, {""key"": ""\ud83d\ude4f"", ""value"": ""en"", ""index"": 44}, {""key"": ""#"", ""value"": ""en"", ""index"": 45}, {""key"": ""DoctorsFightBack"", ""value"": ""en"", ""index"": 46}, {""key"": ""#"", ""value"": ""en"", ""index"": 47}, {""key"": ""IstandwithNRS"", ""value"": ""en"", ""index"": 48}, {""key"": ""#"", ""value"": ""en"", ""index"": 49}, {""key"": ""DoctorsUnderOppression"", ""value"": ""en"", ""index"": 50}]"
This crypt keeper needs to go. Why ain’t he dead yet!  #FuckTrump #BeBest #OrangeFoolius #MAGA #AmericaFirst #asshat #economics101 https://t.co/FOsR3LkA9F,"[{""key"": ""This"", ""value"": ""en"", ""index"": 0}, {""key"": ""crypt"", ""value"": ""en"", ""index"": 1}, {""key"": ""keeper"", ""value"": ""en"", ""index"": 2}, {""key"": ""needs"", ""value"": ""en"", ""index"": 3}, {""key"": ""to"", ""value"": ""en"", ""index"": 4}, {""key"": ""go"", ""value"": ""en"", ""index"": 5}, {""key"": ""."", ""value"": ""en"", ""index"": 6}, {""key"": ""Why"", ""value"": ""en"", ""index"": 7}, {""key"": ""ain"", ""value"": ""en"", ""index"": 8}, {""key"": ""\u2019t"", ""value"": ""en"", ""index"": 9}, {""key"": ""he"", ""value"": ""en"", ""index"": 10}, {""key"": ""dead"", ""value"": ""en"", ""index"": 11}, {""key"": ""yet"", ""value"": ""en"", ""index"": 12}, {""key"": ""!"", ""value"": ""en"", ""index"": 13}, {""key"": ""#"", ""value"": ""en"", ""index"": 14}, {""key"": ""FuckTrump"", ""value"": ""en"", ""index"": 15}, {""key"": ""#"", ""value"": ""en"", ""index"": 16}, {""key"": ""BeBest"", ""value"": ""en"", ""index"": 17}, {""key"": ""#"", ""value"": ""en"", ""index"": 18}, {""key"": ""OrangeFoolius"", ""value"": ""en"", ""index"": 19}, {""key"": ""#"", ""value"": ""en"", ""index"": 20}, {""key"": ""MAGA"", ""value"": ""en"", ""index"": 21}, {""key"": ""#"", ""value"": ""en"", ""index"": 22}, {""key"": ""AmericaFirst"", ""value"": ""en"", ""index"": 23}, {""key"": ""#"", ""value"": ""en"", ""index"": 24}, {""key"": ""asshat"", ""value"": ""en"", ""index"": 25}, {""key"": ""#"", ""value"": ""en"", ""index"": 26}, {""key"": ""economics101"", ""value"": ""en"", ""index"": 27}, {""key"": ""https"", ""value"": ""en"", ""index"": 28}, {""key"": ""://t.co/FOsR3LkA9F"", ""value"": ""en"", ""index"": 29}]"
The @DailyMailUK's @MarkHookham has done a good wider follow up about missing foreign #criminals following on from my recent scoop about wanted #Albanian #murderer Hektor Mahmutaj absconding before he was extradited from the #UK:  https://t.co/4xwsKqgmZb  https://t.co/P9f4laSTfP https://t.co/SMaHZ3askq,"[{""key"": ""The"", ""value"": ""en"", ""index"": 0}, {""key"": ""@"", ""value"": ""en"", ""index"": 1}, {""key"": ""DailyMailUK"", ""value"": ""en"", ""index"": 2}, {""key"": ""'"", ""value"": ""en"", ""index"": 3}, {""key"": ""s"", ""value"": ""en"", ""index"": 4}, {""key"": ""@"", ""value"": ""en"", ""index"": 5}, {""key"": ""MarkHookham"", ""value"": ""en"", ""index"": 6}, {""key"": ""has"", ""value"": ""en"", ""index"": 7}, {""key"": ""done"", ""value"": ""en"", ""index"": 8}, {""key"": ""a"", ""value"": ""en"", ""index"": 9}, {""key"": ""good"", ""value"": ""en"", ""index"": 10}, {""key"": ""wider"", ""value"": ""en"", ""index"": 11}, {""key"": ""follow"", ""value"": ""en"", ""index"": 12}, {""key"": ""up"", ""value"": ""en"", ""index"": 13}, {""key"": ""about"", ""value"": ""en"", ""index"": 14}, {""key"": ""missing"", ""value"": ""en"", ""index"": 15}, {""key"": ""foreign"", ""value"": ""en"", ""index"": 16}, {""key"": ""#"", ""value"": ""en"", ""index"": 17}, {""key"": ""criminals"", ""value"": ""en"", ""index"": 18}, {""key"": ""following"", ""value"": ""en"", ""index"": 19}, {""key"": ""on"", ""value"": ""en"", ""index"": 20}, {""key"": ""from"", ""value"": ""en"", ""index"": 21}, {""key"": ""my"", ""value"": ""en"", ""index"": 22}, {""key"": ""recent"", ""value"": ""en"", ""index"": 23}, {""key"": ""scoop"", ""value"": ""en"", ""index"": 24}, {""key"": ""about"", ""value"": ""en"", ""index"": 25}, {""key"": ""wanted"", ""value"": ""en"", ""index"": 26}, {""key"": ""#"", ""value"": ""en"", ""index"": 27}, {""key"": ""Albanian"", ""value"": ""en"", ""index"": 28}, {""key"": ""#"", ""value"": ""en"", ""index"": 29}, {""key"": ""murderer"", ""value"": ""en"", ""index"": 30}, {""key"": ""Hektor"", ""value"": ""en"", ""index"": 31}, {""key"": ""Mahmutaj"", ""value"": ""en"", ""index"": 32}, {""key"": ""absconding"", ""value"": ""en"", ""index"": 33}, {""key"": ""before"", ""value"": ""en"", ""index"": 34}, {""key"": ""he"", ""value"": ""en"", ""index"": 35}, {""key"": ""was"", ""value"": ""en"", ""index"": 36}, {""key"": ""extradited"", ""value"": ""en"", ""index"": 37}, {""key"": ""from"", ""value"": ""en"", ""index"": 38}, {""key"": ""the"", ""value"": ""en"", ""index"": 39}, {""key"": ""#"", ""value"": ""en"", ""index"": 40}, {""key"": ""UK"", ""value"": ""en"", ""index"": 41}, {""key"": "":"", ""value"": ""en"", ""index"": 42}, {""key"": ""https"", ""value"": ""en"", ""index"": 43}, {""key"": ""://t.co/4xwsKqgmZb"", ""value"": ""en"", ""index"": 44}, {""key"": ""https"", ""value"": ""en"", ""index"": 45}, {""key"": ""://t.co/P9f4laSTfP"", ""value"": ""en"", ""index"": 46}, {""key"": ""https"", ""value"": ""en"", ""index"": 47}, {""key"": ""://t.co/SMaHZ3askq"", ""value"": ""en"", ""index"": 48}]"
"LOL  -  I was #blocked by a #murderer for stating that it is sad to see he has #followers  ..   Oh well, hope I am safe. https://t.co/zFsAFy6QqP","[{""key"": ""LOL"", ""value"": ""en"", ""index"": 0}, {""key"": ""-"", ""value"": ""en"", ""index"": 1}, {""key"": ""I"", ""value"": ""en"", ""index"": 2}, {""key"": ""was"", ""value"": ""en"", ""index"": 3}, {""key"": ""#"", ""value"": ""en"", ""index"": 4}, {""key"": ""blocked"", ""value"": ""en"", ""index"": 5}, {""key"": ""by"", ""value"": ""en"", ""index"": 6}, {""key"": ""a"", ""value"": ""en"", ""index"": 7}, {""key"": ""#"", ""value"": ""en"", ""index"": 8}, {""key"": ""murderer"", ""value"": ""en"", ""index"": 9}, {""key"": ""for"", ""value"": ""en"", ""index"": 10}, {""key"": ""stating"", ""value"": ""en"", ""index"": 11}, {""key"": ""that"", ""value"": ""en"", ""index"": 12}, {""key"": ""it"", ""value"": ""en"", ""index"": 13}, {""key"": ""is"", ""value"": ""en"", ""index"": 14}, {""key"": ""sad"", ""value"": ""en"", ""index"": 15}, {""key"": ""to"", ""value"": ""en"", ""index"": 16}, {""key"": ""see"", ""value"": ""en"", ""index"": 17}, {""key"": ""he"", ""value"": ""en"", ""index"": 18}, {""key"": ""has"", ""value"": ""en"", ""index"": 19}, {""key"": ""#"", ""value"": ""en"", ""index"": 20}, {""key"": ""followers"", ""value"": ""en"", ""index"": 21}, {""key"": ""."", ""value"": ""en"", ""index"": 22}, {""key"": ""."", ""value"": ""en"", ""index"": 23}, {""key"": ""Oh"", ""value"": ""en"", ""index"": 24}, {""key"": ""well"", ""value"": ""en"", ""index"": 25}, {""key"": "","", ""value"": ""en"", ""index"": 26}, {""key"": ""hope"", ""value"": ""en"", ""index"": 27}, {""key"": ""I"", ""value"": ""en"", ""index"": 28}, {""key"": ""am"", ""value"": ""en"", ""index"": 29}, {""key"": ""safe"", ""value"": ""en"", ""index"": 30}, {""key"": ""."", ""value"": ""en"", ""index"": 31}, {""key"": ""https"", ""value"": ""en"", ""index"": 32}, {""key"": ""://t.co/zFsAFy6QqP"", ""value"": ""en"", ""index"": 33}]"
@realDonaldTrump Poor little you. Show us where the bigly yuuge mean newspaper hurt you.     #LockTrumpUp  #ImpeachmentInquiryNow   #ImpeachTrump   #ImpeachBarr   #ImpeachMnuchin  #TrumpIsATraitor,"[{""key"": ""@"", ""value"": ""en"", ""index"": 0}, {""key"": ""realDonaldTrump"", ""value"": ""en"", ""index"": 1}, {""key"": ""Poor"", ""value"": ""en"", ""index"": 2}, {""key"": ""little"", ""value"": ""en"", ""index"": 3}, {""key"": ""you"", ""value"": ""en"", ""index"": 4}, {""key"": ""."", ""value"": ""en"", ""index"": 5}, {""key"": ""Show"", ""value"": ""en"", ""index"": 6}, {""key"": ""us"", ""value"": ""en"", ""index"": 7}, {""key"": ""where"", ""value"": ""en"", ""index"": 8}, {""key"": ""the"", ""value"": ""en"", ""index"": 9}, {""key"": ""bigly"", ""value"": ""en"", ""index"": 10}, {""key"": ""yuuge"", ""value"": ""en"", ""index"": 11}, {""key"": ""mean"", ""value"": ""en"", ""index"": 12}, {""key"": ""newspaper"", ""value"": ""en"", ""index"": 13}, {""key"": ""hurt"", ""value"": ""en"", ""index"": 14}, {""key"": ""you"", ""value"": ""en"", ""index"": 15}, {""key"": ""."", ""value"": ""en"", ""index"": 16}, {""key"": ""#"", ""value"": ""en"", ""index"": 17}, {""key"": ""LockTrumpUp"", ""value"": ""en"", ""index"": 18}, {""key"": ""#"", ""value"": ""en"", ""index"": 19}, {""key"": ""ImpeachmentInquiryNow"", ""value"": ""en"", ""index"": 20}, {""key"": ""#"", ""value"": ""en"", ""index"": 21}, {""key"": ""ImpeachTrump"", ""value"": ""en"", ""index"": 22}, {""key"": ""#"", ""value"": ""en"", ""index"": 23}, {""key"": ""ImpeachBarr"", ""value"": ""en"", ""index"": 24}, {""key"": ""#"", ""value"": ""en"", ""index"": 25}, {""key"": ""ImpeachMnuchin"", ""value"": ""en"", ""index"": 26}, {""key"": ""#"", ""value"": ""en"", ""index"": 27}, {""key"": ""TrumpIsATraitor"", ""value"": ""en"", ""index"": 28}]"
#DoctorsFightBack  #Savethedoctors   #SaveTheSaviour   Stop violence against doctors! https://t.co/jMNUlOYcGP,"[{""key"": ""#"", ""value"": ""en"", ""index"": 0}, {""key"": ""DoctorsFightBack"", ""value"": ""en"", ""index"": 1}, {""key"": ""#"", ""value"": ""en"", ""index"": 2}, {""key"": ""Savethedoctors"", ""value"": ""en"", ""index"": 3}, {""key"": ""#"", ""value"": ""en"", ""index"": 4}, {""key"": ""SaveTheSaviour"", ""value"": ""en"", ""index"": 5}, {""key"": ""Stop"", ""value"": ""en"", ""index"": 6}, {""key"": ""violence"", ""value"": ""en"", ""index"": 7}, {""key"": ""against"", ""value"": ""en"", ""index"": 8}, {""key"": ""doctors"", ""value"": ""en"", ""index"": 9}, {""key"": ""!"", ""value"": ""en"", ""index"": 10}, {""key"": ""https"", ""value"": ""en"", ""index"": 11}, {""key"": ""://t.co/jMNUlOYcGP"", ""value"": ""en"", ""index"": 12}]"
