Sentence,Tags
money $$$ bhut kharch kar rhe h bjp,"[{'key': 'money', 'value': 'en', 'index': 0}, {'key': '$$$', 'value': 'un', 'index': 1}, {'key': 'bhut', 'value': 'hi', 'index': 2}, {'key': 'kharch', 'value': 'hi', 'index': 3}, {'key': 'kar', 'value': 'hi', 'index': 4}, {'key': 'rhe', 'value': 'hi', 'index': 5}, {'key': 'h', 'value': 'hi', 'index': 6}, {'key': 'bjp', 'value': 'en', 'index': 7}]"
"ye india hai , kuchh bhi ho sakta hai yaha","[{'key': 'ye', 'value': 'hi', 'index': 0}, {'key': 'india', 'value': 'en', 'index': 1}, {'key': 'hai', 'value': 'hi', 'index': 2}, {'key': ',', 'value': 'un', 'index': 3}, {'key': 'kuchh', 'value': 'hi', 'index': 4}, {'key': 'bhi', 'value': 'hi', 'index': 5}, {'key': 'ho', 'value': 'hi', 'index': 6}, {'key': 'sakta', 'value': 'hi', 'index': 7}, {'key': 'hai', 'value': 'hi', 'index': 8}, {'key': 'yaha', 'value': 'hi', 'index': 9}]"
@Ra_Bies lol. Wahan ke sharab aur shabab. Aaye haaye,"[{'key': '@Ra_Bies', 'value': 'un', 'index': 0}, {'key': 'lol', 'value': 'en', 'index': 1}, {'key': '.', 'value': 'un', 'index': 2}, {'key': 'Wahan', 'value': 'hi', 'index': 3}, {'key': 'ke', 'value': 'hi', 'index': 4}, {'key': 'sharab', 'value': 'hi', 'index': 5}, {'key': 'aur', 'value': 'hi', 'index': 6}, {'key': 'shabab', 'value': 'en', 'index': 7}, {'key': '.', 'value': 'un', 'index': 8}, {'key': 'Aaye', 'value': 'hi', 'index': 9}, {'key': 'haaye', 'value': 'hi', 'index': 10}]"
apple ceo apologizes for error-ridden new map app: apple ceo tim cook apologized friday for the company's error-ridden new mobile map . . .,"[{'key': 'apple', 'value': 'en', 'index': 0}, {'key': 'ceo', 'value': 'en', 'index': 1}, {'key': 'apologizes', 'value': 'en', 'index': 2}, {'key': 'for', 'value': 'en', 'index': 3}, {'key': 'error-ridden', 'value': 'en', 'index': 4}, {'key': 'new', 'value': 'en', 'index': 5}, {'key': 'map', 'value': 'en', 'index': 6}, {'key': 'app', 'value': 'en', 'index': 7}, {'key': ':', 'value': 'un', 'index': 8}, {'key': 'apple', 'value': 'en', 'index': 9}, {'key': 'ceo', 'value': 'en', 'index': 10}, {'key': 'tim', 'value': 'en', 'index': 11}, {'key': 'cook', 'value': 'en', 'index': 12}, {'key': 'apologized', 'value': 'en', 'index': 13}, {'key': 'friday', 'value': 'en', 'index': 14}, {'key': 'for', 'value': 'en', 'index': 15}, {'key': 'the', 'value': 'en', 'index': 16}, {'key': ""company's"", 'value': 'en', 'index': 17}, {'key': 'error-ridden', 'value': 'en', 'index': 18}, {'key': 'new', 'value': 'en', 'index': 19}, {'key': 'mobile', 'value': 'en', 'index': 20}, {'key': 'map', 'value': 'en', 'index': 21}, {'key': '.', 'value': 'un', 'index': 22}, {'key': '.', 'value': 'un', 'index': 23}, {'key': '.', 'value': 'un', 'index': 24}]"
"was ready to tune in and watch my thursday night comedy on channel 4 and then the tv guide tells me "" the voice "" is on . . . dammit .","[{'key': 'was', 'value': 'en', 'index': 0}, {'key': 'ready', 'value': 'en', 'index': 1}, {'key': 'to', 'value': 'en', 'index': 2}, {'key': 'tune', 'value': 'en', 'index': 3}, {'key': 'in', 'value': 'en', 'index': 4}, {'key': 'and', 'value': 'en', 'index': 5}, {'key': 'watch', 'value': 'en', 'index': 6}, {'key': 'my', 'value': 'en', 'index': 7}, {'key': 'thursday', 'value': 'en', 'index': 8}, {'key': 'night', 'value': 'en', 'index': 9}, {'key': 'comedy', 'value': 'en', 'index': 10}, {'key': 'on', 'value': 'en', 'index': 11}, {'key': 'channel', 'value': 'en', 'index': 12}, {'key': '4', 'value': 'hi', 'index': 13}, {'key': 'and', 'value': 'en', 'index': 14}, {'key': 'then', 'value': 'en', 'index': 15}, {'key': 'the', 'value': 'en', 'index': 16}, {'key': 'tv', 'value': 'en', 'index': 17}, {'key': 'guide', 'value': 'en', 'index': 18}, {'key': 'tells', 'value': 'en', 'index': 19}, {'key': 'me', 'value': 'en', 'index': 20}, {'key': '""', 'value': 'un', 'index': 21}, {'key': 'the', 'value': 'en', 'index': 22}, {'key': 'voice', 'value': 'en', 'index': 23}, {'key': '""', 'value': 'un', 'index': 24}, {'key': 'is', 'value': 'en', 'index': 25}, {'key': 'on', 'value': 'en', 'index': 26}, {'key': '.', 'value': 'un', 'index': 27}, {'key': '.', 'value': 'un', 'index': 28}, {'key': '.', 'value': 'un', 'index': 29}, {'key': 'dammit', 'value': 'en', 'index': 30}, {'key': '.', 'value': 'un', 'index': 31}]"
"Tum log isi desh me baith kar isi desh ki buraiya peet sakte ho, koi bahar jaake india ki tareef nahi kar sakta? cocaine band kardohttps://twitter.com/RanaAyyub/status/866626568268824576Â â€¦","[{'key': 'Tum', 'value': 'hi', 'index': 0}, {'key': 'log', 'value': 'hi', 'index': 1}, {'key': 'isi', 'value': 'hi', 'index': 2}, {'key': 'desh', 'value': 'hi', 'index': 3}, {'key': 'me', 'value': 'hi', 'index': 4}, {'key': 'baith', 'value': 'hi', 'index': 5}, {'key': 'kar', 'value': 'hi', 'index': 6}, {'key': 'isi', 'value': 'hi', 'index': 7}, {'key': 'desh', 'value': 'hi', 'index': 8}, {'key': 'ki', 'value': 'hi', 'index': 9}, {'key': 'buraiya', 'value': 'hi', 'index': 10}, {'key': 'peet', 'value': 'hi', 'index': 11}, {'key': 'sakte', 'value': 'hi', 'index': 12}, {'key': 'ho', 'value': 'hi', 'index': 13}, {'key': ',', 'value': 'un', 'index': 14}, {'key': 'koi', 'value': 'hi', 'index': 15}, {'key': 'bahar', 'value': 'hi', 'index': 16}, {'key': 'jaake', 'value': 'hi', 'index': 17}, {'key': 'india', 'value': 'en', 'index': 18}, {'key': 'ki', 'value': 'hi', 'index': 19}, {'key': 'tareef', 'value': 'hi', 'index': 20}, {'key': 'nahi', 'value': 'hi', 'index': 21}, {'key': 'kar', 'value': 'hi', 'index': 22}, {'key': 'sakta', 'value': 'hi', 'index': 23}, {'key': '?', 'value': 'un', 'index': 24}, {'key': 'cocaine', 'value': 'en', 'index': 25}, {'key': 'band', 'value': 'hi', 'index': 26}, {'key': 'kardohttps', 'value': 'un', 'index': 27}, {'key': ':', 'value': 'un', 'index': 28}, {'key': '//twitter', 'value': 'un', 'index': 29}, {'key': '.', 'value': 'un', 'index': 30}, {'key': 'com/RanaAyyub/status/866626568268824576', 'value': 'un', 'index': 31}, {'key': 'Ã¢â‚¬Â¦', 'value': 'un', 'index': 32}]"
kya kiya maine didi?,"[{'key': 'kya', 'value': 'hi', 'index': 0}, {'key': 'kiya', 'value': 'hi', 'index': 1}, {'key': 'maine', 'value': 'hi', 'index': 2}, {'key': 'didi', 'value': 'hi', 'index': 3}, {'key': '?', 'value': 'un', 'index': 4}]"
Is Arvind Kejriwal new Che Guavara ? RT @ashutosh83B Is Rahul Gandhi new Arvind Kejariwal ?,"[{'key': 'Is', 'value': 'en', 'index': 0}, {'key': 'Arvind', 'value': 'en', 'index': 1}, {'key': 'Kejriwal', 'value': 'en', 'index': 2}, {'key': 'new', 'value': 'en', 'index': 3}, {'key': 'Che', 'value': 'un', 'index': 4}, {'key': 'Guavara', 'value': 'hi', 'index': 5}, {'key': '?', 'value': 'un', 'index': 6}, {'key': 'RT', 'value': 'hi', 'index': 7}, {'key': '@ashutosh83B', 'value': 'un', 'index': 8}, {'key': 'Is', 'value': 'en', 'index': 9}, {'key': 'Rahul', 'value': 'en', 'index': 10}, {'key': 'Gandhi', 'value': 'en', 'index': 11}, {'key': 'new', 'value': 'en', 'index': 12}, {'key': 'Arvind', 'value': 'en', 'index': 13}, {'key': 'Kejariwal', 'value': 'en', 'index': 14}, {'key': '?', 'value': 'un', 'index': 15}]"
aaj raat tu isi se kaam chala @DOCTORATLARGE,"[{'key': 'aaj', 'value': 'hi', 'index': 0}, {'key': 'raat', 'value': 'hi', 'index': 1}, {'key': 'tu', 'value': 'hi', 'index': 2}, {'key': 'isi', 'value': 'hi', 'index': 3}, {'key': 'se', 'value': 'hi', 'index': 4}, {'key': 'kaam', 'value': 'hi', 'index': 5}, {'key': 'chala', 'value': 'hi', 'index': 6}, {'key': '@DOCTORATLARGE', 'value': 'un', 'index': 7}]"
Bihar me vikas lao.. Jaatiwaad door bhagao #ModiJeetaoNitishBhagao,"[{'key': 'Bihar', 'value': 'hi', 'index': 0}, {'key': 'me', 'value': 'hi', 'index': 1}, {'key': 'vikas', 'value': 'hi', 'index': 2}, {'key': 'lao', 'value': 'hi', 'index': 3}, {'key': '..', 'value': 'un', 'index': 4}, {'key': 'Jaatiwaad', 'value': 'hi', 'index': 5}, {'key': 'door', 'value': 'hi', 'index': 6}, {'key': 'bhagao', 'value': 'hi', 'index': 7}, {'key': '#ModiJeetaoNitishBhagao', 'value': 'un', 'index': 8}]"
Baby ko kalesh pasand hai,"[{'key': 'Baby', 'value': 'en', 'index': 0}, {'key': 'ko', 'value': 'hi', 'index': 1}, {'key': 'kalesh', 'value': 'hi', 'index': 2}, {'key': 'pasand', 'value': 'hi', 'index': 3}, {'key': 'hai', 'value': 'hi', 'index': 4}]"
Ye kaun se desh ki hindi bol rahe Modi ji - Liberals #ModiSpeech,"[{'key': 'Ye', 'value': 'hi', 'index': 0}, {'key': 'kaun', 'value': 'hi', 'index': 1}, {'key': 'se', 'value': 'hi', 'index': 2}, {'key': 'desh', 'value': 'hi', 'index': 3}, {'key': 'ki', 'value': 'hi', 'index': 4}, {'key': 'hindi', 'value': 'hi', 'index': 5}, {'key': 'bol', 'value': 'hi', 'index': 6}, {'key': 'rahe', 'value': 'hi', 'index': 7}, {'key': 'Modi', 'value': 'hi', 'index': 8}, {'key': 'ji', 'value': 'hi', 'index': 9}, {'key': '-', 'value': 'un', 'index': 10}, {'key': 'Liberals', 'value': 'en', 'index': 11}, {'key': '#ModiSpeech', 'value': 'un', 'index': 12}]"
@TimesNow imagine the mentality .. #notebandi aur #nasbandi mein fark hi pata aur inhe PM ban na hai 0 #GathbandhanWithGhotala,"[{'key': '@TimesNow', 'value': 'un', 'index': 0}, {'key': 'imagine', 'value': 'en', 'index': 1}, {'key': 'the', 'value': 'en', 'index': 2}, {'key': 'mentality', 'value': 'en', 'index': 3}, {'key': '..', 'value': 'un', 'index': 4}, {'key': '#notebandi', 'value': 'un', 'index': 5}, {'key': 'aur', 'value': 'hi', 'index': 6}, {'key': '#nasbandi', 'value': 'un', 'index': 7}, {'key': 'mein', 'value': 'hi', 'index': 8}, {'key': 'fark', 'value': 'hi', 'index': 9}, {'key': 'hi', 'value': 'hi', 'index': 10}, {'key': 'pata', 'value': 'hi', 'index': 11}, {'key': 'aur', 'value': 'hi', 'index': 12}, {'key': 'inhe', 'value': 'hi', 'index': 13}, {'key': 'PM', 'value': 'en', 'index': 14}, {'key': 'ban', 'value': 'hi', 'index': 15}, {'key': 'na', 'value': 'hi', 'index': 16}, {'key': 'hai', 'value': 'hi', 'index': 17}, {'key': '0', 'value': 'un', 'index': 18}, {'key': '#GathbandhanWithGhotala', 'value': 'un', 'index': 19}]"
Salman bhai mafi Maglo abi time hi..Muslim bina hit karuga Bajrangi Bhaijan ko...kesi karo gi bhai...apka frns group he hi Muslim,"[{'key': 'Salman', 'value': 'hi', 'index': 0}, {'key': 'bhai', 'value': 'hi', 'index': 1}, {'key': 'mafi', 'value': 'hi', 'index': 2}, {'key': 'Maglo', 'value': 'hi', 'index': 3}, {'key': 'abi', 'value': 'hi', 'index': 4}, {'key': 'time', 'value': 'en', 'index': 5}, {'key': 'hi', 'value': 'hi', 'index': 6}, {'key': '..', 'value': 'un', 'index': 7}, {'key': 'Muslim', 'value': 'hi', 'index': 8}, {'key': 'bina', 'value': 'hi', 'index': 9}, {'key': 'hit', 'value': 'en', 'index': 10}, {'key': 'karuga', 'value': 'hi', 'index': 11}, {'key': 'Bajrangi', 'value': 'hi', 'index': 12}, {'key': 'Bhaijan', 'value': 'hi', 'index': 13}, {'key': 'ko', 'value': 'hi', 'index': 14}, {'key': '...', 'value': 'un', 'index': 15}, {'key': 'kesi', 'value': 'hi', 'index': 16}, {'key': 'karo', 'value': 'hi', 'index': 17}, {'key': 'gi', 'value': 'hi', 'index': 18}, {'key': 'bhai', 'value': 'hi', 'index': 19}, {'key': '...', 'value': 'un', 'index': 20}, {'key': 'apka', 'value': 'hi', 'index': 21}, {'key': 'frns', 'value': 'un', 'index': 22}, {'key': 'group', 'value': 'en', 'index': 23}, {'key': 'he', 'value': 'hi', 'index': 24}, {'key': 'hi', 'value': 'hi', 'index': 25}, {'key': 'Muslim', 'value': 'hi', 'index': 26}]"
Kab bat karenge salman ji app we r waiting ..pls rply....,"[{'key': 'Kab', 'value': 'hi', 'index': 0}, {'key': 'bat', 'value': 'hi', 'index': 1}, {'key': 'karenge', 'value': 'hi', 'index': 2}, {'key': 'salman', 'value': 'hi', 'index': 3}, {'key': 'ji', 'value': 'hi', 'index': 4}, {'key': 'app', 'value': 'hi', 'index': 5}, {'key': 'we', 'value': 'en', 'index': 6}, {'key': 'r', 'value': 'un', 'index': 7}, {'key': 'waiting', 'value': 'en', 'index': 8}, {'key': '..pls', 'value': 'un', 'index': 9}, {'key': 'rply', 'value': 'un', 'index': 10}, {'key': '....', 'value': 'un', 'index': 11}]"
"40 baar yaar, ye sab ginti rakhta hu main.","[{'key': '40', 'value': 'un', 'index': 0}, {'key': 'baar', 'value': 'hi', 'index': 1}, {'key': 'yaar', 'value': 'hi', 'index': 2}, {'key': ',', 'value': 'un', 'index': 3}, {'key': 'ye', 'value': 'hi', 'index': 4}, {'key': 'sab', 'value': 'hi', 'index': 5}, {'key': 'ginti', 'value': 'hi', 'index': 6}, {'key': 'rakhta', 'value': 'hi', 'index': 7}, {'key': 'hu', 'value': 'hi', 'index': 8}, {'key': 'main', 'value': 'hi', 'index': 9}, {'key': '.', 'value': 'un', 'index': 10}]"
Congrats @msdhoni and @SaakshiSRawat bhabhi.. Beti ki bohot bohot badhai !!,"[{'key': 'Congrats', 'value': 'en', 'index': 0}, {'key': '@msdhoni', 'value': 'un', 'index': 1}, {'key': 'and', 'value': 'en', 'index': 2}, {'key': '@SaakshiSRawat', 'value': 'un', 'index': 3}, {'key': 'bhabhi', 'value': 'hi', 'index': 4}, {'key': '..', 'value': 'un', 'index': 5}, {'key': 'Beti', 'value': 'hi', 'index': 6}, {'key': 'ki', 'value': 'hi', 'index': 7}, {'key': 'bohot', 'value': 'hi', 'index': 8}, {'key': 'bohot', 'value': 'hi', 'index': 9}, {'key': 'badhai', 'value': 'hi', 'index': 10}, {'key': '!!', 'value': 'un', 'index': 11}]"
ar hum utne me hi khush . . .,"[{'key': 'ar', 'value': 'hi', 'index': 0}, {'key': 'hum', 'value': 'hi', 'index': 1}, {'key': 'utne', 'value': 'hi', 'index': 2}, {'key': 'me', 'value': 'hi', 'index': 3}, {'key': 'hi', 'value': 'hi', 'index': 4}, {'key': 'khush', 'value': 'hi', 'index': 5}, {'key': '.', 'value': 'un', 'index': 6}, {'key': '.', 'value': 'un', 'index': 7}, {'key': '.', 'value': 'un', 'index': 8}]"
Jaldi aa jao Salu bhai.bhai aap kahan ho 4pm ho gaya...I'm waiting you bajrangi bhaijn...Aap bahut kamaal karte ho...,"[{'key': 'Jaldi', 'value': 'hi', 'index': 0}, {'key': 'aa', 'value': 'hi', 'index': 1}, {'key': 'jao', 'value': 'hi', 'index': 2}, {'key': 'Salu', 'value': 'hi', 'index': 3}, {'key': 'bhai', 'value': 'hi', 'index': 4}, {'key': '.', 'value': 'un', 'index': 5}, {'key': 'bhai', 'value': 'hi', 'index': 6}, {'key': 'aap', 'value': 'hi', 'index': 7}, {'key': 'kahan', 'value': 'hi', 'index': 8}, {'key': 'ho', 'value': 'hi', 'index': 9}, {'key': '4pm', 'value': 'un', 'index': 10}, {'key': 'ho', 'value': 'hi', 'index': 11}, {'key': 'gaya', 'value': 'hi', 'index': 12}, {'key': '...', 'value': 'un', 'index': 13}, {'key': ""I'm"", 'value': 'en', 'index': 14}, {'key': 'waiting', 'value': 'en', 'index': 15}, {'key': 'you', 'value': 'en', 'index': 16}, {'key': 'bajrangi', 'value': 'hi', 'index': 17}, {'key': 'bhaijn', 'value': 'hi', 'index': 18}, {'key': '...', 'value': 'un', 'index': 19}, {'key': 'Aap', 'value': 'hi', 'index': 20}, {'key': 'bahut', 'value': 'hi', 'index': 21}, {'key': 'kamaal', 'value': 'hi', 'index': 22}, {'key': 'karte', 'value': 'hi', 'index': 23}, {'key': 'ho', 'value': 'hi', 'index': 24}, {'key': '...', 'value': 'un', 'index': 25}]"
@Vikramjit_S What bugwas. Windows khol kar bahar phek dete.,"[{'key': '@Vikramjit_S', 'value': 'un', 'index': 0}, {'key': 'What', 'value': 'en', 'index': 1}, {'key': 'bugwas', 'value': 'hi', 'index': 2}, {'key': '.', 'value': 'un', 'index': 3}, {'key': 'Windows', 'value': 'en', 'index': 4}, {'key': 'khol', 'value': 'hi', 'index': 5}, {'key': 'kar', 'value': 'hi', 'index': 6}, {'key': 'bahar', 'value': 'hi', 'index': 7}, {'key': 'phek', 'value': 'hi', 'index': 8}, {'key': 'dete', 'value': 'hi', 'index': 9}, {'key': '.', 'value': 'un', 'index': 10}]"
@NotSoNautankee itni angrezi nahi aati.. Hindi me samjhao,"[{'key': '@NotSoNautankee', 'value': 'un', 'index': 0}, {'key': 'itni', 'value': 'hi', 'index': 1}, {'key': 'angrezi', 'value': 'hi', 'index': 2}, {'key': 'nahi', 'value': 'hi', 'index': 3}, {'key': 'aati', 'value': 'hi', 'index': 4}, {'key': '..', 'value': 'un', 'index': 5}, {'key': 'Hindi', 'value': 'hi', 'index': 6}, {'key': 'me', 'value': 'hi', 'index': 7}, {'key': 'samjhao', 'value': 'hi', 'index': 8}]"
"hamare zamaane main bas question different hota tha - "" sachin kitne pe hai ? "" :-/ kya din the woh . . sighhh ! ! !","[{'key': 'hamare', 'value': 'hi', 'index': 0}, {'key': 'zamaane', 'value': 'hi', 'index': 1}, {'key': 'main', 'value': 'hi', 'index': 2}, {'key': 'bas', 'value': 'hi', 'index': 3}, {'key': 'question', 'value': 'en', 'index': 4}, {'key': 'different', 'value': 'en', 'index': 5}, {'key': 'hota', 'value': 'hi', 'index': 6}, {'key': 'tha', 'value': 'hi', 'index': 7}, {'key': '-', 'value': 'un', 'index': 8}, {'key': '""', 'value': 'un', 'index': 9}, {'key': 'sachin', 'value': 'hi', 'index': 10}, {'key': 'kitne', 'value': 'hi', 'index': 11}, {'key': 'pe', 'value': 'hi', 'index': 12}, {'key': 'hai', 'value': 'hi', 'index': 13}, {'key': '?', 'value': 'un', 'index': 14}, {'key': '""', 'value': 'un', 'index': 15}, {'key': ':-/', 'value': 'un', 'index': 16}, {'key': 'kya', 'value': 'hi', 'index': 17}, {'key': 'din', 'value': 'hi', 'index': 18}, {'key': 'the', 'value': 'hi', 'index': 19}, {'key': 'woh', 'value': 'hi', 'index': 20}, {'key': '.', 'value': 'un', 'index': 21}, {'key': '.', 'value': 'un', 'index': 22}, {'key': 'sighhh', 'value': 'un', 'index': 23}, {'key': '!', 'value': 'un', 'index': 24}, {'key': '!', 'value': 'un', 'index': 25}, {'key': '!', 'value': 'un', 'index': 26}]"
"yahi to scam hai ji , isi ke liye to dharne pe baithe hai :d","[{'key': 'yahi', 'value': 'hi', 'index': 0}, {'key': 'to', 'value': 'hi', 'index': 1}, {'key': 'scam', 'value': 'en', 'index': 2}, {'key': 'hai', 'value': 'hi', 'index': 3}, {'key': 'ji', 'value': 'hi', 'index': 4}, {'key': ',', 'value': 'un', 'index': 5}, {'key': 'isi', 'value': 'hi', 'index': 6}, {'key': 'ke', 'value': 'hi', 'index': 7}, {'key': 'liye', 'value': 'hi', 'index': 8}, {'key': 'to', 'value': 'hi', 'index': 9}, {'key': 'dharne', 'value': 'hi', 'index': 10}, {'key': 'pe', 'value': 'hi', 'index': 11}, {'key': 'baithe', 'value': 'hi', 'index': 12}, {'key': 'hai', 'value': 'hi', 'index': 13}, {'key': ':d', 'value': 'un', 'index': 14}]"
@Shaheer_S Gud mrng nd HAPPY MAHASHIVRATRI ....... SUNO aaj mndir zarur jana jo bhi mangoge vo milega ...,"[{'key': '@Shaheer_S', 'value': 'un', 'index': 0}, {'key': 'Gud', 'value': 'hi', 'index': 1}, {'key': 'mrng', 'value': 'un', 'index': 2}, {'key': 'nd', 'value': 'hi', 'index': 3}, {'key': 'HAPPY', 'value': 'en', 'index': 4}, {'key': 'MAHASHIVRATRI', 'value': 'hi', 'index': 5}, {'key': '.......', 'value': 'un', 'index': 6}, {'key': 'SUNO', 'value': 'hi', 'index': 7}, {'key': 'aaj', 'value': 'hi', 'index': 8}, {'key': 'mndir', 'value': 'hi', 'index': 9}, {'key': 'zarur', 'value': 'hi', 'index': 10}, {'key': 'jana', 'value': 'hi', 'index': 11}, {'key': 'jo', 'value': 'hi', 'index': 12}, {'key': 'bhi', 'value': 'hi', 'index': 13}, {'key': 'mangoge', 'value': 'hi', 'index': 14}, {'key': 'vo', 'value': 'hi', 'index': 15}, {'key': 'milega', 'value': 'hi', 'index': 16}, {'key': '...', 'value': 'un', 'index': 17}]"
iss bar eid ki party bhai ki tarf se...........,"[{'key': 'iss', 'value': 'hi', 'index': 0}, {'key': 'bar', 'value': 'hi', 'index': 1}, {'key': 'eid', 'value': 'en', 'index': 2}, {'key': 'ki', 'value': 'hi', 'index': 3}, {'key': 'party', 'value': 'en', 'index': 4}, {'key': 'bhai', 'value': 'hi', 'index': 5}, {'key': 'ki', 'value': 'hi', 'index': 6}, {'key': 'tarf', 'value': 'hi', 'index': 7}, {'key': 'se', 'value': 'hi', 'index': 8}, {'key': '...........', 'value': 'un', 'index': 9}]"
@Atheist_Krishna ab to sunny leone ki pic dikhaani padegi @zzoker @Being_Humor,"[{'key': '@Atheist_Krishna', 'value': 'un', 'index': 0}, {'key': 'ab', 'value': 'hi', 'index': 1}, {'key': 'to', 'value': 'hi', 'index': 2}, {'key': 'sunny', 'value': 'en', 'index': 3}, {'key': 'leone', 'value': 'en', 'index': 4}, {'key': 'ki', 'value': 'hi', 'index': 5}, {'key': 'pic', 'value': 'en', 'index': 6}, {'key': 'dikhaani', 'value': 'hi', 'index': 7}, {'key': 'padegi', 'value': 'hi', 'index': 8}, {'key': '@zzoker', 'value': 'un', 'index': 9}, {'key': '@Being_Humor', 'value': 'un', 'index': 10}]"
"@pank_it haha! ICICI ke line mein khada hu shaam 6 baje se, ab tak number nahi aaya","[{'key': '@pank_it', 'value': 'un', 'index': 0}, {'key': 'haha', 'value': 'un', 'index': 1}, {'key': '!', 'value': 'un', 'index': 2}, {'key': 'ICICI', 'value': 'un', 'index': 3}, {'key': 'ke', 'value': 'hi', 'index': 4}, {'key': 'line', 'value': 'en', 'index': 5}, {'key': 'mein', 'value': 'hi', 'index': 6}, {'key': 'khada', 'value': 'hi', 'index': 7}, {'key': 'hu', 'value': 'hi', 'index': 8}, {'key': 'shaam', 'value': 'hi', 'index': 9}, {'key': '6', 'value': 'un', 'index': 10}, {'key': 'baje', 'value': 'hi', 'index': 11}, {'key': 'se', 'value': 'hi', 'index': 12}, {'key': ',', 'value': 'un', 'index': 13}, {'key': 'ab', 'value': 'hi', 'index': 14}, {'key': 'tak', 'value': 'hi', 'index': 15}, {'key': 'number', 'value': 'en', 'index': 16}, {'key': 'nahi', 'value': 'hi', 'index': 17}, {'key': 'aaya', 'value': 'hi', 'index': 18}]"
ab to guddu ke marks minus me aayenge :p,"[{'key': 'ab', 'value': 'hi', 'index': 0}, {'key': 'to', 'value': 'hi', 'index': 1}, {'key': 'guddu', 'value': 'hi', 'index': 2}, {'key': 'ke', 'value': 'hi', 'index': 3}, {'key': 'marks', 'value': 'en', 'index': 4}, {'key': 'minus', 'value': 'en', 'index': 5}, {'key': 'me', 'value': 'hi', 'index': 6}, {'key': 'aayenge', 'value': 'hi', 'index': 7}, {'key': ':p', 'value': 'un', 'index': 8}]"
@LoKarloUnfollow huhuhu.. Bete hum hum hai.. Baki sab paani kam hai @NaughtyDew_,"[{'key': '@LoKarloUnfollow', 'value': 'un', 'index': 0}, {'key': 'huhuhu', 'value': 'un', 'index': 1}, {'key': '..', 'value': 'un', 'index': 2}, {'key': 'Bete', 'value': 'hi', 'index': 3}, {'key': 'hum', 'value': 'hi', 'index': 4}, {'key': 'hum', 'value': 'hi', 'index': 5}, {'key': 'hai', 'value': 'hi', 'index': 6}, {'key': '..', 'value': 'un', 'index': 7}, {'key': 'Baki', 'value': 'hi', 'index': 8}, {'key': 'sab', 'value': 'hi', 'index': 9}, {'key': 'paani', 'value': 'hi', 'index': 10}, {'key': 'kam', 'value': 'hi', 'index': 11}, {'key': 'hai', 'value': 'hi', 'index': 12}, {'key': '@NaughtyDew_', 'value': 'un', 'index': 13}]"
Indore's Tai Sumitra Mahajan is LS Speaker. Ab 'Baith jaiye Baith jaiye' ki jagah 'Poha khaiye Poha Khaiye' !! #à¤µà¤¿à¤¶à¥à¤µ_à¤ªà¥‹à¤¹à¤¾_à¤¦à¤¿à¤µà¤¸,"[{'key': ""Indore's"", 'value': 'en', 'index': 0}, {'key': 'Tai', 'value': 'hi', 'index': 1}, {'key': 'Sumitra', 'value': 'hi', 'index': 2}, {'key': 'Mahajan', 'value': 'hi', 'index': 3}, {'key': 'is', 'value': 'en', 'index': 4}, {'key': 'LS', 'value': 'en', 'index': 5}, {'key': 'Speaker', 'value': 'en', 'index': 6}, {'key': '.', 'value': 'un', 'index': 7}, {'key': 'Ab', 'value': 'hi', 'index': 8}, {'key': ""'Baith"", 'value': 'hi', 'index': 9}, {'key': 'jaiye', 'value': 'hi', 'index': 10}, {'key': 'Baith', 'value': 'hi', 'index': 11}, {'key': ""jaiye'"", 'value': 'hi', 'index': 12}, {'key': 'ki', 'value': 'hi', 'index': 13}, {'key': 'jagah', 'value': 'hi', 'index': 14}, {'key': ""'Poha"", 'value': 'hi', 'index': 15}, {'key': 'khaiye', 'value': 'hi', 'index': 16}, {'key': 'Poha', 'value': 'hi', 'index': 17}, {'key': ""Khaiye'"", 'value': 'hi', 'index': 18}, {'key': '!!', 'value': 'un', 'index': 19}, {'key': '#Ã Â¤ÂµÃ Â¤Â¿Ã Â¤Â¶Ã Â¥\x8dÃ Â¤Âµ_Ã Â¤ÂªÃ Â¥â€¹Ã Â¤Â¹Ã Â¤Â¾_Ã Â¤Â¦Ã Â¤Â¿Ã Â¤ÂµÃ Â¤Â¸', 'value': 'un', 'index': 20}]"
@ppritam009 honi hi thi yar. Aas paas koi aur nahi hoti to 350 bhi jati.,"[{'key': '@ppritam009', 'value': 'un', 'index': 0}, {'key': 'honi', 'value': 'hi', 'index': 1}, {'key': 'hi', 'value': 'hi', 'index': 2}, {'key': 'thi', 'value': 'hi', 'index': 3}, {'key': 'yar', 'value': 'hi', 'index': 4}, {'key': '.', 'value': 'un', 'index': 5}, {'key': 'Aas', 'value': 'hi', 'index': 6}, {'key': 'paas', 'value': 'hi', 'index': 7}, {'key': 'koi', 'value': 'hi', 'index': 8}, {'key': 'aur', 'value': 'hi', 'index': 9}, {'key': 'nahi', 'value': 'hi', 'index': 10}, {'key': 'hoti', 'value': 'hi', 'index': 11}, {'key': 'to', 'value': 'hi', 'index': 12}, {'key': '350', 'value': 'un', 'index': 13}, {'key': 'bhi', 'value': 'hi', 'index': 14}, {'key': 'jati', 'value': 'hi', 'index': 15}, {'key': '.', 'value': 'un', 'index': 16}]"
